# Title : Scores for 2OOB with clustering distance of 2.5
# Experiment_size : 54000
Pose	Surface size	Residue freq sum	Residue mean freq	Residue log sum	Residue square sum	Number of contacts	Contact freq sum	Contact mean freq	Contact log sum	Contact square sum	RMSD
170	21	7.284463894967177	0.34687923309367513	-22.877552500601546	2.6777528262045776	26	1.1871208385005436	0.04565849378848245	-83.01764309803539	0.06567588809445346	37.832
171	23	7.084245076586432	0.30801065550375795	-28.75713002382987	2.4547101015566266	28	0.9431407380451907	0.03368359778732824	-100.77573328586598	0.04333978885218394	36.515
172	22	4.8566739606126905	0.22075790730057684	-34.55530063493673	1.1977158138176383	29	0.5656802282989144	0.019506214768928082	-118.85284058815651	0.013727778593316848	12.601
173	30	9.324945295404815	0.31083150984682717	-36.58678705027475	3.178093981776306	46	2.067888761736949	0.04495410351602063	-155.55906969463882	0.12875347227238315	27.131
174	24	4.704595185995623	0.1960247994164843	-42.169567540114414	1.1195504886305414	31	0.44314432915647195	0.014294978359886192	-137.4117012529242	0.00858501387551552	5.43
175	25	5.822757111597373	0.23291028446389495	-37.943133724629014	1.508915532274514	32	0.3895350229112899	0.012172969465977809	-148.6741614079634	0.00626861875295146	7.622
176	19	4.521881838074399	0.23799378095128415	-32.37197507604832	1.5405161145133568	28	0.43438800281543116	0.015513857243408256	-121.829123550974	0.008922557376966846	40.369
177	32	8.7746170678337	0.27420678336980314	-43.35404990243916	2.676651552078295	43	1.2396575995096941	0.028829246500225444	-161.28748902029028	0.05431134367859845	24.008
178	20	3.809628008752736	0.19048140043763678	-34.52866286076064	0.8208466403956927	27	0.4540804600452959	0.01681779481649244	-113.67208347894727	0.009018367491106122	17.165
179	20	4.565645514223195	0.22828227571115972	-31.0268150023129	1.2127003241576448	24	0.5623919674022859	0.023432998641761914	-95.04089500504072	0.019462775444466954	43.085
180	22	6.584245076586434	0.2992838671175652	-29.0488893832039	2.262476717628526	25	1.0131590287719836	0.04052636115087935	-87.27453658619586	0.0607233291614176	35.215
181	29	8.684901531728665	0.2994793631630574	-37.54689756999762	2.914012037405015	42	1.630247212100609	0.03881540981191926	-146.94343921660075	0.0894632730395509	28.459
182	21	4.637855579868708	0.2208502657080337	-33.483774447416714	1.1769831313532741	26	0.4311033330300839	0.016580897424233996	-118.41498209226849	0.012876363036862874	7.485
183	25	6.889496717724289	0.27557986870897155	-33.37602578858312	2.0815720927560104	31	0.6969736508194917	0.022483020994177153	-124.50908547970351	0.023598860791999833	40.32
184	27	6.756017505470461	0.25022287057298004	-38.215516859344085	1.7954107991898451	39	0.8490620017333099	0.021770820557264356	-151.52392938299386	0.02060782919396193	13.985
185	21	5.688183807439826	0.2708658955923727	-30.314437873545074	1.9063114977806934	34	0.9004783360226767	0.026484656941843432	-130.17306917692645	0.03113110538711316	41.454
186	24	5.808533916849015	0.24202224653537563	-35.59471279176601	1.5628671911285188	27	0.5481723637652084	0.02030268013945216	-109.82242307148005	0.014927167849029118	33.26
187	25	7.402625820568929	0.29610503282275713	-33.41041340699128	2.538800760357962	33	1.3446784518958677	0.04074783187563236	-110.66391762848139	0.06849648468199701	39.178
188	23	3.9660831509846832	0.17243839786889928	-45.64356211214582	0.9967117391033715	27	0.3348244425398256	0.012400905279252798	-121.29841630220015	0.005119332168893648	41.213
189	23	6.172866520787747	0.2683855009038151	-32.53510869306854	1.967924194034925	27	0.5284787094982499	0.01957328553697222	-111.92428773854535	0.013179446544033005	34.608
190	24	5.230853391684901	0.21795222465353756	-39.38091209971622	1.3165289275984084	35	0.7582475855761818	0.02166421673074805	-139.12116012560512	0.020309549546891365	34.894
191	19	5.341356673960613	0.2811240354716112	-26.19219994870373	1.7582487826132756	23	0.46282840712668005	0.02012297422289913	-93.86262806337567	0.012915941217437481	23.076
192	26	5.677242888402626	0.2183554957077933	-41.2373750215449	1.3881045635842162	35	0.5645933186177575	0.016131237674793072	-149.8875833414047	0.011447420318915748	16.298
193	22	6.330415754923413	0.28774617067833697	-31.837464506002846	2.2520984060254055	30	0.6532087776336013	0.021773625921120043	-125.40434654185239	0.021482394435266814	39.338
194	23	4.063457330415754	0.1766720578441632	-42.472709459515166	0.8664274188528555	29	0.3709318694367701	0.012790754118509313	-132.67620569140783	0.006609729791649466	3.918
195	22	5.764770240700218	0.262035010940919	-30.972045904996918	1.7241727276644847	29	0.8271681932879736	0.02852304114786116	-106.83741332365379	0.02929347794539657	19.13
196	29	7.322757111597375	0.2525088659171509	-41.78744289493014	2.0790750733783736	32	0.6225765984036316	0.019455518700113486	-129.82441786069626	0.014944104490435218	39.591
197	20	5.146608315098469	0.25733041575492344	-30.395944334727886	1.7024524895977478	29	0.9737765083864419	0.03357850028918765	-104.10301719063602	0.04323212885661734	45.336
198	23	6.456236323851203	0.28070592712396536	-31.95414095193058	2.182939587931951	30	0.8643685150515446	0.028812283835051484	-118.11819664165	0.04111550534251899	33.358
199	20	5.543763676148796	0.2771881838074398	-27.278526633317313	1.7783242917131512	24	0.7286939367677127	0.030362247365321362	-86.72166742139714	0.02721039765469867	22.277
200	25	6.6159737417943125	0.2646389496717725	-34.26807267856331	1.9152725174647713	31	0.5755294495065815	0.01856546611311553	-127.55507977532072	0.012895861390036418	40.875
201	23	6.991247264770243	0.3039672723813149	-28.428467785509927	2.318603392881939	31	0.9792493619792292	0.03158868909610417	-110.70128554467038	0.03779160836491413	25.623
202	26	8.22975929978118	0.31652920383773775	-31.28610679790794	2.8625418364464275	41	2.053659581803121	0.05008925809275905	-128.21025327570445	0.1255274232460834	40.977
203	20	5.660831509846827	0.2830415754923413	-26.469509678297126	1.7653352422084854	26	0.657580357100106	0.02529155219615792	-98.80778154600044	0.021005984143557352	16.186
204	21	5.072210065645515	0.24153381264978643	-32.89395356354789	1.5528874928776293	20	0.5295644221423134	0.026478221107115667	-77.03255656609791	0.019144284991672866	40.706
205	27	7.886214442013132	0.29208201637085673	-34.38443019312427	2.4973186369099203	33	0.7068228720271583	0.021418874909913888	-130.0724217047464	0.017923731507263424	19.304
206	19	5.871991247264771	0.30905217090867215	-23.985480423349088	2.086630771514347	24	0.6893066282337958	0.028721109509741494	-87.93206480583943	0.02452654619429298	38.179
207	22	5.352297592997812	0.24328625422717326	-35.53642944207426	1.7297209945941805	30	0.432202213082179	0.014406740436072632	-139.13761932053737	0.010323085540887258	29.111
208	23	6.87964989059081	0.299115212634383	-29.887132149927734	2.3922020215562436	28	0.8665543047847968	0.030948368028028455	-105.95196677615118	0.039647943101346596	35.688
209	26	7.088621444201314	0.27263928631543516	-34.99208172801907	2.1210240412929915	31	0.7768423597910453	0.025059430961001463	-121.23129869876851	0.030698679006855956	38.821
210	22	6.010940919037199	0.2732245872289636	-31.26074485860389	1.9561333786611381	25	0.6138154839142156	0.024552619356568623	-95.01418813763178	0.017771485141228713	33.815
211	31	7.933260393873084	0.25591162560880915	-45.79793731474765	2.415025927823451	42	0.7790437110065166	0.01854865978586944	-175.26200383572393	0.018864775552129114	39.671
212	26	5.878555798687089	0.22609829994950342	-40.31933305234656	1.512510234667152	32	0.552554716565557	0.017267334892673656	-137.83060756936584	0.01534374724217969	38.592
213	26	6.316192560175053	0.2429304830836559	-38.58127745101359	1.7519344119435574	35	0.8249871917030964	0.02357106262008847	-137.6672439552216	0.026700690370180264	42.407
214	22	7.018599562363239	0.3190272528346927	-26.009582550842467	2.406476688899635	29	1.4234482808153264	0.04908442347639057	-91.34655330047632	0.08690231562258806	29.489
215	25	4.215536105032823	0.1686214442013129	-49.97029350075974	1.0315335481615906	31	0.33154695497704084	0.01069506306377551	-146.9006955924565	0.005012788015266776	39.849
216	25	6.334792122538293	0.2533916849015317	-37.029849628623495	1.9392671260097007	31	0.731984591738529	0.02361240618511384	-127.2475778688227	0.029222624877393875	31.786
217	20	5.285557986870897	0.26427789934354484	-31.385453588354178	1.836598451512816	27	0.6433583593888409	0.023828087384771886	-107.51313755235887	0.022218548669611506	42.276
218	21	6.353391684901533	0.3025424611857873	-26.015280667958653	2.087444756738122	23	0.6980581664264612	0.030350355062020055	-84.9741925062177	0.034955154308616516	17.262
219	19	4.75492341356674	0.2502591270298284	-28.755116546642583	1.4814842302333262	20	0.5853631092320289	0.02926815546160145	-78.34049303834445	0.0265241522610567	33.382
220	28	6.420131291028445	0.2292904032510159	-44.83631228538713	1.7787995154393845	36	0.5087958285651356	0.014133217460142657	-160.16869295961655	0.010081467410142972	36.748
221	30	8.338074398249454	0.2779358132749818	-40.7057499299407	2.6170283314739353	41	1.2210556430722677	0.02978184495298214	-154.25749447580228	0.05963212902887688	22.575
222	27	7.933260393873086	0.2938244590323365	-35.981889577166406	2.6576007067307	39	1.2823223956063952	0.032880061425805004	-141.68937430943163	0.05736987560163895	33.075
223	21	3.9124726477024074	0.18630822131916225	-43.04985700220625	1.2333767458786016	24	0.24948168293839085	0.010395070122432952	-113.72339024769079	0.0032900551769902975	40.494
224	25	7.935448577680527	0.31741794310722105	-29.77394093156093	2.734349937035848	35	1.5284882857950006	0.04367109387985716	-117.30367964068975	0.08927270053325047	26.342
225	20	5.044857768052517	0.2522428884026259	-28.977822418616114	1.4280065980684609	22	0.4901795076825841	0.02228088671284473	-86.51917748960184	0.013721612663551834	9.715
226	24	6.243982494529539	0.2601659372720641	-33.622680600008586	1.7778813879884507	34	0.6116380734406197	0.017989355101194697	-142.00003764271383	0.013536362677637456	13.153
227	27	6.566739606126916	0.24321257800470059	-39.89541111159187	1.773695349271483	35	0.6761906927971885	0.01931973407991967	-141.9306393113049	0.015464943978052679	11.201
228	20	6.2045951859956245	0.31022975929978125	-26.24883497595896	2.2438544115605055	24	1.0798974378618045	0.04499572657757519	-80.30333602444533	0.0650986595173389	39.359
229	22	7.449671772428884	0.3386214442013129	-24.711993268112423	2.706399120895958	28	1.4890925980014271	0.05318187850005097	-85.25240831754762	0.09416130571810134	34.961
230	19	5.9540481400437635	0.31337095473914545	-23.10464166525938	2.05341897734727	28	1.1597709349817333	0.041420390535061906	-94.6461107494109	0.06532269667122291	25.18
231	22	5.846827133479214	0.26576486970360064	-30.426497028463203	1.758720415228227	26	0.629133967603388	0.024197460292438	-102.81398126512207	0.020910153073287693	33.33
232	19	5.146608315098468	0.27087412184728776	-26.679415441502535	1.6503095537924526	24	0.7133766501156339	0.029724027088151413	-90.32959989780029	0.03167530934379784	23.596
233	24	5.277899343544858	0.21991247264770242	-43.48286407524996	1.6830509123816728	29	0.44533011888972424	0.015356210996197387	-138.54091396710504	0.014632450509128253	27.57
234	21	5.188183807439825	0.2470563717828488	-31.35354872694497	1.5276132516794427	23	0.4770516018750389	0.02074137399456691	-95.62026762123872	0.014727092391718299	20.653
235	18	5.053610503282275	0.28075613907123753	-24.900631930509757	1.7227674061163807	26	0.6958735737303029	0.026764368220396264	-97.11067899043746	0.022347954402492348	44.251
236	24	7.286652078774619	0.3036105032822758	-30.46754211384722	2.505760142495295	31	1.0624003466619423	0.03427097892457878	-110.39734121847764	0.04805999162503193	38.243
237	21	5.839168490153174	0.27805564238824637	-28.991697777952425	1.8843841722967314	26	0.5208188691351169	0.020031494966735265	-106.62225833055648	0.014605099385938293	21.029
238	17	6.124726477024071	0.36027802806023945	-17.886675724367795	2.3354409166431247	22	1.154293293240571	0.0524678769654805	-67.78194884017326	0.07543166182295782	42.963
239	21	5.195842450765864	0.24742106908408873	-30.694219944094947	1.4362374251253296	27	0.6400760836776811	0.023706521617691892	-105.77729891086226	0.020045918486379346	10.511
240	18	5.64113785557987	0.31339654753221496	-21.583392931907472	1.910375438714095	21	0.6477275447811578	0.03084416879910275	-76.30778205415776	0.02693727936206516	41.889
241	20	3.7746170678336974	0.18873085339168488	-37.547463399536525	0.9851304052209973	25	0.3118461184875197	0.012473844739500788	-116.06711591809714	0.005381428283485974	41.111
242	18	5.094091903719913	0.2830051057622174	-24.36420669379913	1.7118157137453374	19	0.9048367480811498	0.04762298674111315	-59.30447867693593	0.04916328262375264	44.501
243	28	6.64113785557987	0.23718349484213821	-41.94973158669937	1.7433097596828329	41	0.793265708717782	0.019347944115067853	-165.6599580151641	0.017779096958016216	11.334
244	22	5.679431072210065	0.2581559578277302	-32.14764136643459	1.7122406619136314	31	0.7494900621980477	0.024177098780582183	-120.10772283961454	0.021722032357129138	27.259
245	23	5.660831509846827	0.24612310912377508	-33.68215699875029	1.5410511900942787	24	0.5120637398311699	0.02133598915963208	-96.48563985767046	0.014471010273871042	35.042
246	30	7.7352297592997825	0.25784099197665944	-42.50602430604035	2.235110055590402	37	0.7593440715540895	0.020522812744705122	-147.5258564005932	0.018828817284081728	39.77
247	18	4.689277899343544	0.2605154388524191	-28.151924578831984	1.627355170482023	23	0.4661106828378398	0.020265681862514772	-91.78489027327748	0.010982734168985517	42.653
248	21	5.147702407002188	0.24512868604772325	-30.959233216734013	1.4186457679950586	26	0.5547357181504341	0.02133598915963208	-109.43657830273692	0.017589394060198205	10.974
249	27	6.487964989059081	0.24029499959478076	-40.86987306484799	1.83782062638557	31	0.6258576770776973	0.02018895732508701	-128.41333323072934	0.01860824289109118	18.096
250	24	5.6378555798687096	0.23491064916119622	-36.77067815802803	1.5276312072358496	31	0.6827504560711328	0.022024208260359123	-122.96059777440415	0.018814269476755928	12.17
251	27	7.540481400437638	0.2792770889050977	-35.94438777819515	2.3642176883777273	32	0.9704978237865635	0.030328056993330108	-118.6824321944493	0.041720263153453445	33.268
252	22	5.167396061269146	0.23488163914859755	-32.625855984805874	1.3052456559523864	27	0.45189227623785616	0.01673675097177245	-119.79799059709988	0.010986291234615048	9.225
253	22	6.855579868708973	0.31161726675949875	-27.790164106148453	2.435934574740602	28	1.0197271713055847	0.03641882754662802	-96.41414414638294	0.04650733235594326	43.219
254	22	6.375273522975932	0.2897851601352696	-29.282746820387207	2.150406513797049	28	1.0361385498613833	0.03700494820933512	-98.03526214792649	0.05547198244136037	40.262
255	21	5.289934354485776	0.2519016359278941	-30.601901729233052	1.536139746898477	24	0.6619543306407981	0.027581430443366587	-90.1516639299287	0.02383100215937399	42.996
256	27	6.5054704595186	0.24094335035254075	-40.613406641657654	1.8219814315606009	37	0.942057419475315	0.025461011337170675	-143.88107097063767	0.034751045097832146	17.316
257	26	5.841356673960614	0.22466756438310054	-41.21056780014092	1.489756953588478	36	0.779036528783954	0.021639903577332056	-140.9759378142735	0.01955666298373973	35.441
258	15	4.5733041575492335	0.3048869438366156	-19.137492880212534	1.6300389276462899	17	0.8720115968953647	0.05129479981737439	-51.3688137308787	0.04900998329276674	44.983
259	21	6.120350109409189	0.2914452433051995	-28.45239305827978	2.094055992607099	26	0.7855891098353357	0.030214965762897526	-101.70696988296103	0.04494104729624838	32.2
260	24	5.506564551422319	0.22944018964259663	-41.45002824751386	1.7477591465604336	27	0.4847150333494535	0.017952408642572353	-129.2746951620376	0.021096545108842634	29.699
261	23	6.156455142231947	0.26767196270573684	-31.18687666322831	1.7702203505882237	33	0.6586828282634821	0.019960085704954004	-133.98249469233158	0.016001174683807802	13.321
262	18	5.029540481400438	0.27941891563335763	-25.89275371244811	1.7783625969001526	24	0.6389784006626799	0.02662410002761166	-90.12339895598952	0.020633661075792124	41.268
263	18	5.111597374179431	0.2839776318988573	-24.283931528257707	1.682361419015652	21	0.6663271071443962	0.03172986224497125	-77.1429716116331	0.030407534425681372	21.435
264	20	5.734135667396062	0.2867067833698031	-27.94350366861356	2.0201904246608793	26	0.580993923839712	0.022345920147681234	-105.3277752122187	0.017081913196525623	37.288
265	15	3.524070021881838	0.2349380014587892	-22.512871003821452	0.9328665686692299	17	0.4103048135255616	0.024135577266209504	-66.22058214550991	0.014481539999326573	43.155
266	22	5.7428884026258205	0.2610403819375373	-30.447353608229083	1.6303824772922062	29	0.6324198344258293	0.02180758049744239	-113.83562965767858	0.016195031823177004	22.271
267	20	5.853391684901532	0.2926695842450766	-25.96434514336245	1.946140513002217	25	0.8567038865400362	0.034268155461601446	-89.344430891629	0.03854544835963682	40.376
268	28	6.578774617067833	0.23495623632385118	-43.45478076954283	1.8124901244439762	36	0.8742225244075863	0.02428395901132184	-139.29133801802072	0.0274920497607787	38.236
269	14	4.277899343544858	0.30556423882463274	-18.760728119568125	1.6048149620060426	19	0.6170905774028127	0.0324784514422533	-69.92517237762789	0.031742112912213016	44.066
270	21	5.831509846827134	0.27769094508700637	-27.910706932700805	1.7813492044491477	25	0.5033122016385044	0.020132488065540178	-102.03613471806273	0.013218888520506865	40.216
271	23	6.305251641137857	0.27414137570164593	-31.94243485856017	2.054195854421137	29	0.8567086746884113	0.029541678437531423	-106.79558474824398	0.032986408101828714	42.015
272	19	4.759299781181619	0.25048946216745366	-27.316493991469407	1.319347949954273	24	0.4825232584307323	0.020105135767947178	-99.2736946291689	0.014043597309285625	3.883
273	24	6.816192560175056	0.2840080233406273	-32.00025210073371	2.1797087848158236	29	0.7144767272048227	0.02463712852430423	-109.82521449269038	0.020278321800368135	21.449
274	21	5.693654266958425	0.2711263936646869	-32.343955302422486	2.010612930873502	25	0.8129402103912398	0.03251760841564959	-93.6757168529777	0.03902894657203872	44.723
275	25	6.894967177242891	0.2757986870897156	-33.50781246768852	2.116019229203874	30	0.8348280336511069	0.027827601121703564	-114.22862605548957	0.03533973064290012	38.202
276	24	6.1903719912472654	0.2579321663019694	-35.59497824467853	1.9571891653778566	31	0.47706117817178917	0.015389070263606102	-139.7409735034829	0.011844627081346088	34.267
277	20	4.424507658643327	0.22122538293216634	-34.0028006573638	1.2109682114829372	25	0.4518898821636685	0.01807559528654674	-108.36673674327325	0.01282972835617887	44.714
278	22	5.11487964989059	0.2324945295404814	-33.497232638645706	1.3301559978740618	29	0.5251988278612777	0.018110304409009577	-122.0647583644069	0.012390591244082625	8.176
279	22	5.49781181619256	0.24990053709966184	-32.172708228526716	1.579352785984132	27	0.7571439173757117	0.028042367310211546	-100.36675843956313	0.026865719078753972	42.493
280	18	5.00328227571116	0.2779601264283978	-25.098175868879327	1.6881131822512914	19	0.864355347643513	0.045492386718079626	-61.050287105808486	0.04714857227943585	43.113
281	23	5.544857768052516	0.24108077252402244	-33.96364159165193	1.50666270846401	29	0.5514570335505558	0.01901575977760537	-119.07898515975096	0.01332913118970288	40.759
282	29	8.763676148796499	0.3021957292688448	-37.06036202619416	2.9947904945678445	41	1.6696333235974317	0.04072276399018126	-140.52170978074108	0.09345189493074982	35.78
283	22	5.4573304157549245	0.24806047344340565	-31.35475111042619	1.441089016466442	34	0.6915067824121733	0.020338434776828628	-135.33300333219753	0.016293330316239925	13.498
284	21	5.753829321663019	0.2739918724601438	-30.52363793256796	1.9531778940765816	26	0.8348232455027318	0.03210858636548968	-97.0516631973061	0.0386196122741407	40.277
285	20	5.063457330415755	0.25317286652078774	-30.168849910089307	1.587910404167604	23	0.4037474443258047	0.017554236709817598	-98.60830210091213	0.010066851490020061	26.47
286	22	5.842450765864333	0.26556594390292426	-31.728029223948184	1.8738586251310758	30	0.933296304985899	0.0311098768328633	-108.61584971616051	0.03716425091417587	38.351
287	20	5.496717724288841	0.27483588621444205	-28.788675794305174	1.8856661990241756	28	0.7910619634281226	0.028252212979575808	-103.44200649515933	0.02679517509110628	42.486
288	26	6.240700218818381	0.24002693149301463	-38.491249059097875	1.6883322400394545	32	0.5864715655808741	0.018327236424402316	-136.23242136243218	0.015388118814102507	42.509
289	24	5.663019693654267	0.2359591539022611	-36.281229308281404	1.5070313958888955	34	0.5985089705959805	0.01760320501752884	-145.27078435684183	0.01401993423148056	5.809
290	19	4.236323851203501	0.2229644132212369	-30.299117531526512	1.090601343554434	26	0.4015628516296464	0.015444725062678707	-115.14420614267752	0.009061335096864598	16.57
291	21	5.710065645514224	0.2719078878816297	-29.00295401202861	1.7995501534601552	23	0.664141317411144	0.028875709452658434	-83.94893166691637	0.023028992543779207	23.958
292	17	5.658643326039388	0.332861372119964	-19.239381795332754	2.0069930907018945	18	0.8840478048733775	0.04911376693740986	-56.34678707735255	0.05327505527206628	31.23
293	21	6.566739606126916	0.3127018860060436	-26.395421717904043	2.3309017519834905	23	0.9792397856824787	0.042575642855759946	-79.72073753289004	0.060904000560260664	37.541
294	23	3.102844638949672	0.13490628864998574	-49.89057409768248	0.5497009801339723	28	0.23526327633840718	0.008402259869228828	-137.78153889227806	0.0026304536926626877	28.758
295	19	5.889496717724289	0.3099735114591731	-23.901042965091083	2.091119660616043	25	1.0820868187063382	0.043283472748253525	-83.14907608806519	0.06083721270356991	39.299
296	22	5.226477024070022	0.23756713745772826	-32.98568717425974	1.383553428553644	31	0.7166673050864497	0.023118300164079023	-120.41496849135069	0.019481100337447183	11.96
297	20	5.450765864332604	0.2725382932166302	-28.277918219505338	1.8139971941450521	20	0.8982733936959238	0.044913669684796195	-64.89600511858612	0.048658117255584964	43.099
298	21	5.5	0.2619047619047619	-32.27993352246253	1.8744727051601875	29	0.607255720640271	0.020939852435871414	-119.92806728821036	0.020179908063633543	38.528
299	30	7.995623632385121	0.2665207877461707	-41.02250073618533	2.3357545403616964	32	0.5503665327581172	0.017198954148691162	-135.94517743232893	0.012470852978420214	38.229
300	23	6.38840262582057	0.2777566359052422	-31.078612093963603	2.045823776987201	28	0.9562698408898294	0.034152494317493905	-98.83178237719943	0.0412210646282299	37.393
301	19	5.729759299781183	0.3015662789358517	-23.700266661976695	1.9033189050462296	24	0.6192847463957212	0.025803531099821714	-89.80079503150026	0.018747083467916897	36.014
302	22	5.630196936542669	0.2559180425701213	-33.989864039867285	1.8351081403310527	23	0.6882113392929822	0.029922232143173137	-86.03501258411087	0.029852161603774425	41.647
303	21	5.090809628008754	0.24241950609565494	-30.728096173223694	1.374096835512739	22	0.4135930744221902	0.018799685201008644	-92.66905874117815	0.010757565465736047	43.149
304	25	5.693654266958426	0.22774617067833702	-39.2980120071252	1.467940952554238	34	0.7144827123902916	0.02101419742324387	-135.0598646676791	0.017991980958402386	37.079
305	19	5.225382932166302	0.27502015432454224	-26.394545522471237	1.7290530478958481	21	0.9223446126148558	0.043921172029278845	-69.08511437737128	0.04960383418652646	42.832
306	27	7.280087527352298	0.26963287138341846	-37.195732508735254	2.2236687750480013	33	0.6827528501453203	0.02068948030743395	-135.58286092229721	0.0187831465151833	18.368
307	20	5.353391684901532	0.2676695842450766	-27.549637693595052	1.5682873750891793	25	0.645544149122093	0.02582176596488372	-95.70833025546308	0.020085433804294395	11.085
308	18	4.599562363238511	0.2555312424021395	-25.833337308513638	1.3166665868641936	24	0.5700506107283253	0.02375210878034689	-93.63835027072736	0.01754633739267673	15.967
309	15	4.563457330415756	0.30423048869438374	-19.11797374920331	1.6150053387854384	15	0.7713527476789452	0.05142351651192968	-45.63836111649389	0.0445783109896861	44.904
310	25	7.978118161925602	0.31912472647702406	-29.473488367246595	2.7294815871754223	31	1.2385491431608482	0.03995319816647897	-105.5026105239545	0.06646725272945786	32.838
311	21	5.542669584245076	0.2639366468688132	-29.57587157906587	1.6905204238468938	25	0.6455441491220931	0.025821765964883725	-97.0714997569718	0.0245886873511153	29.725
312	24	5.0109409190372	0.20878920495988332	-38.78476055395871	1.1480687003528867	34	0.5547452944471841	0.016316038071976003	-143.8401459370066	0.011316919700225561	7.124
313	20	4.538293216630198	0.22691466083150988	-30.758467949805677	1.1558374710915542	28	0.400471153800114	0.014302541207146928	-125.59437221659834	0.00864356653466208	41.327
314	19	6.163019693654268	0.3243694575607509	-22.49337374438646	2.214414481275946	24	1.0153460155423297	0.04230608398093041	-79.171984406191	0.05339028516212935	40.574
315	26	5.1706783369803055	0.19887224373001175	-46.98997081452928	1.2975115992894386	34	0.6302376358038583	0.018536401053054655	-146.56904659452061	0.020059062330406593	41.988
316	19	6.580962800875274	0.3463664632039618	-20.751539882967716	2.4199242036112216	26	1.3173177750432135	0.050666068270892824	-80.45139837111053	0.07945768785633057	28.917
317	24	4.1849015317286655	0.17437089715536105	-46.9104482278623	1.0312749881493328	31	0.3512406092439993	0.011330342233677397	-148.02621430521313	0.005723875197044681	40.702
318	21	5.853391684901533	0.2787329373762635	-27.762130951908	1.7874636699242037	22	0.6258469037438533	0.028447586533811516	-83.54503143368976	0.027672207752338623	40.097
319	29	7.3512035010940915	0.25348977589979627	-46.710796445461156	2.3817866018032166	35	0.6335211085521117	0.018100603101488907	-147.1182626097384	0.016318329271771483	31.412
320	21	5.351203501094092	0.2548192143378139	-30.740712154988067	1.6385726050878864	23	0.8129378163170522	0.03534512244856749	-81.75273733534196	0.039570007335563956	44.624
321	16	4.857768052516411	0.3036105032822757	-21.312863409513312	1.7678562023279976	19	0.7910511900942788	0.04163427316285678	-63.48871453538804	0.04087472537531481	43.03
322	22	4.991247264770241	0.22687487567137457	-36.50161662537324	1.4350104621042	30	0.4365785806970586	0.014552619356568621	-135.54875669301137	0.010368583427799848	38.696
323	22	7.079868708971555	0.32181221404416155	-26.10654273665586	2.5020481304674664	31	1.2319845917385293	0.039741438443178366	-103.95075149664913	0.06115718046540244	43.366
324	17	6.077680525164115	0.35751061912730087	-18.111055722110425	2.316121934986521	23	1.275738691590575	0.05546689963437283	-69.12358625101402	0.08381001519022276	42.149
325	20	5.38402625820569	0.2692013129102845	-27.74573102697471	1.6365974938831402	29	0.8184154580582143	0.02822122269166256	-109.78718325688148	0.032913297162306315	18.651
326	17	5.024070021881838	0.2955335306989316	-23.143916003295452	1.8134178281916598	19	0.6017732907507337	0.03167227846056493	-71.82241381483908	0.029398277611860483	41.783
327	17	5.8150984682713345	0.3420646157806667	-19.05644685419979	2.1584434208447245	20	1.1685140939147425	0.05842570469573712	-58.942372887514274	0.0799050234909517	40.902
328	26	5.5404814004376375	0.21309543847837067	-44.586960005866864	1.4242227638150053	36	0.4737848876460984	0.013160691323502734	-164.06073420091548	0.00890110501688057	38.589
329	20	4.73960612691466	0.23698030634573303	-29.79914180919397	1.2257037381074363	26	0.5065956743867579	0.019484449014875303	-105.05206536538354	0.011532271114807601	12.679
330	26	7.467177242888403	0.287199124726477	-36.942271166102365	2.563477680046349	35	1.4431491173048472	0.041232831922995636	-120.45531248525025	0.08397919819623066	42.844
331	17	3.833698030634573	0.22551164886085726	-26.048853726291124	0.966171731729623	21	0.319499973665184	0.015214284460246858	-92.41572845396098	0.007338602261453913	42.268
332	24	6.254923413566741	0.2606218088986142	-34.077805903370574	1.8247094790973384	34	0.7877868699395257	0.023170202057044873	-135.75553085440183	0.024155700449895165	39.078
333	19	4.405908096280086	0.23188989980421507	-28.826754765455725	1.127950097917634	24	0.47595870700841275	0.019831612792017197	-97.11907689174919	0.011323913316181936	11.714
334	23	3.7231947483588628	0.16187803253734187	-47.806063161833364	0.9518396066057296	30	0.27902934656139133	0.009300978218713044	-144.165302354413	0.0031883777547199294	41.253
335	27	7.333698030634575	0.27161844557905834	-37.53770422396284	2.3021333595085443	35	1.0394292048321994	0.029697977280919982	-130.9835613019258	0.0444388994159816	38.68
336	19	4.913566739606127	0.2586087757687435	-26.99168566420817	1.4152653352422082	23	0.6521063064702249	0.028352448107401083	-85.20650953304666	0.02391836229175276	17.511
337	15	5.12691466083151	0.34179431072210065	-16.90106340584141	1.9171626390358585	17	0.9299984677925199	0.05470579222308941	-51.5954036429003	0.060589061925824354	45.026
338	25	6.702407002188184	0.26809628008752734	-36.140356021385976	2.141693280791385	35	0.8523394892960945	0.02435255683703127	-136.21255173477095	0.027369899589035976	35.552
339	19	4.074398249452955	0.21444201312910288	-30.627159970909787	0.978072674516038	25	0.2943406480280011	0.011773625921120044	-117.98184671399777	0.004794838198136128	2.56
340	29	7.115973741794312	0.24537840488945903	-42.41052014631043	1.9204832199340192	36	0.7713778854579144	0.021427163484942068	-142.59572705516075	0.01966796909810148	4.498
341	22	6.700218818380744	0.3045554008354884	-27.358739989945626	2.212905017500682	30	1.1422678585964023	0.03807559528654674	-102.91991464849693	0.0581787373889821	23.542
